DATE,DT90,DT90_Miss,DT90_Consec,DX32,DX32_Miss,DX32_Consec,DT32,DT32_Miss,DT32_Consec,DP01,DP01_Miss,DP01_Consec,DP05,DP05_Miss,DP05_Consec,DP10,DP10_Miss,DP10_Consec,EMXP,EMXP_Miss,EMXP_Consec,TPCP,TPCP_Miss,TPCP_Consec,EMXT,EMXT_Miss,EMXT_Consec,EMNT,EMNT_Miss,EMNT_Consec,MMXT,MMXT_Miss,MMXT_Consec,MMNT,MMNT_Miss,MMNT_Consec,MNTM,MNTM_Miss,MNTM_Consec
19530401,2,0,0,0,0,0,0,0,0,6,0,0,5,0,0,2,0,0,2.9,0,0,7.4,0,0,91.04,0,0,48.92,0,0,36.86,0,0,34.93,0,0,35.91,0,0
19530501,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.2,0,0,1.8,0,0,95,0,0,62.06,0,0,37.47,0,0,35.78,0,0,36.63,0,0
19530601,3,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,0,2.1,0,0,5.4,0,0,93.92,0,0,68,0,0,37.47,0,0,36,0,0,36.73,0,0
19530701,13,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,0,0,1.4,0,0,4.6,0,0,93.02,0,0,69.08,0,0,37.71,0,0,36.05,0,0,36.88,0,0
19530801,14,0,0,0,0,0,0,0,0,15,0,0,6,0,0,5,0,0,2.2,0,0,10.9,0,0,93.02,0,0,69.08,0,0,37.71,0,0,36.1,0,0,36.91,0,0
19530901,4,0,0,0,0,0,0,0,0,15,0,0,8,0,0,2,0,0,1.8,0,0,8.8,0,0,91.94,0,0,69.98,0,0,37.38,0,0,36.09,0,0,36.73,0,0
19531001,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,3,0,0,3.6,0,0,10.7,0,0,87.98,0,0,48.92,0,0,36.79,0,0,35.38,0,0,36.09,0,0
19531101,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,2.7,0,0,4.9,0,0,82.94,0,0,42.98,0,0,36.3,0,0,34.9,0,0,35.6,0,0
19531201,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.6,0,0,1.5,0,0,84.02,0,0,37.94,0,0,36.07,0,0,34.47,0,0,35.26,0,0
19540101,0,1,1,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1.1,0,0,84.92,1,1,35.96,0,0,36.36,1,1,34.29,0,0,35.33,1,1
19540201,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0.6,0,0,2,0,0,82.94,0,0,39.92,0,0,36.39,0,0,34.16,0,0,35.28,0,0
19540301,2,1,1,0,1,1,0,0,0,4,0,0,2,0,0,0,0,0,0.9,0,0,2.2,0,0,91.04,1,1,37.94,0,0,36.55,1,1,34.21,0,0,35.38,1,1
19540401,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.9,0,0,2.8,0,0,89.96,0,0,53.96,0,0,37.08,0,0,35.44,0,0,36.27,0,0
19540501,5,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,2.3,0,0,5.7,0,0,91.04,0,0,60.08,0,0,37.33,0,0,35.69,0,0,36.52,0,0
19540601,11,0,0,0,0,0,0,0,0,10,0,0,5,0,0,2,0,0,3.6,0,0,8.9,0,0,96.98,0,0,66.92,0,0,37.63,0,0,35.98,0,0,36.81,0,0
19540701,12,0,0,0,0,0,0,0,0,9,0,0,6,0,0,2,0,0,2.1,0,0,7.4,0,0,96.08,0,0,69.98,0,0,37.72,0,0,36.09,0,0,36.91,0,0
19540801,27,0,0,0,0,0,0,1,1,5,0,0,2,0,0,1,0,0,1.1,0,0,2.4,0,0,96.98,0,0,71.06,1,1,37.99,0,0,36.25,1,1,37.11,1,1
19540901,10,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,1,0,0,6.1,0,0,96.08,0,0,69.08,0,0,37.67,0,0,36.14,0,0,36.9,0,0
19541001,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,2,0,0,4.8,0,0,89.06,0,0,50,0,0,37.17,0,0,35.49,0,0,36.34,0,0
19541101,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.6,0,0,2.1,0,0,82.94,0,0,41,0,0,36.46,0,0,34.45,0,0,35.46,0,0
19541201,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1.1,0,0,82.94,0,0,33.98,0,0,35.96,0,0,33.75,0,0,34.86,0,0
19550101,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.3,0,0,1.7,0,0,84.02,0,0,33.08,0,0,36.07,0,0,33.82,0,0,34.93,0,0
19550201,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0.5,0,0,1.4,0,0,84.02,0,0,32,0,0,36.12,0,0,34.34,0,0,35.22,0,0
19550301,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.9,0,0,1.6,0,0,89.96,0,0,42.98,0,0,36.75,0,0,34.48,0,0,35.62,0,0
19550401,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1.2,0,0,2,0,0,91.04,0,0,50,0,0,37.13,0,0,35.02,0,0,36.07,0,0
19550501,4,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0.7,0,0,2.7,0,0,91.04,0,0,59,0,0,37.38,0,0,35.4,0,0,36.39,0,0
19550601,9,0,0,0,0,0,0,0,0,9,0,0,5,0,0,2,0,0,1.4,0,0,6.1,0,0,93.92,0,0,62.96,0,0,37.53,0,0,35.69,0,0,36.61,0,0
19550701,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.8,0,0,91.94,0,0,69.08,0,0,37.65,0,0,36.09,0,0,36.86,0,0
19550801,21,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,0,1.6,0,0,5.2,0,0,98.06,0,0,69.98,0,0,37.96,0,0,36.18,0,0,37.06,0,0
19551101,0,2,1,0,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0.7,0,0,0.8,0,0,84.92,2,1,39.02,2,1,36.66,2,1,34.65,2,1,35.65,2,1
19551201,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.7,0,0,1.1,0,0,80.06,0,0,39.92,0,0,35.94,0,0,34.45,0,0,35.2,0,0
19560101,0,2,2,0,2,2,0,2,1,1,0,0,1,0,0,1,0,0,1.2,0,0,1.3,0,0,80.96,2,2,33.08,2,1,35.55,2,2,33.57,2,1,34.56,3,2
19560201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.9,0,0,84.92,0,0,44.06,0,0,36.39,0,0,34.66,0,0,35.53,0,0
19560301,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.98,0,0,41,2,1,36.61,0,0,34.41,2,1,35.53,2,1
19560401,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1.1,0,0,2.8,0,0,91.94,0,0,51.08,0,0,36.72,0,0,34.86,0,0,35.78,0,0
19560501,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.3,0,0,1.6,0,0,91.94,0,0,64.94,0,0,37.17,0,0,35.91,0,0,36.54,0,0
19560601,6,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,1.2,0,0,3.2,0,0,93.02,0,0,64.94,0,0,37.49,0,0,35.87,0,0,36.68,0,0
19560701,11,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,3.9,0,0,8.9,0,0,96.98,0,0,68,0,0,37.67,0,0,36.01,0,0,36.84,0,0
19560801,26,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0.8,0,0,2.2,0,0,96.08,0,0,69.08,0,0,37.96,0,0,36.14,0,0,37.04,0,0
19560901,18,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,2.4,0,0,5.7,0,0,93.02,0,0,62.96,0,0,37.78,0,0,36,0,0,36.9,0,0
19561001,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,6,0,0,13.9,0,0,89.06,0,0,60.08,0,0,37.02,0,0,35.53,0,0,36.27,0,0
19561101,0,5,3,0,5,3,0,5,3,1,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,84.02,5,3,35.06,5,3,36.45,5,3,34.27,5,3,35.37,5,3
19561201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.02,0,0,39.92,0,0,36.52,0,0,34.68,0,0,35.6,0,0
19570101,0,13,13,0,13,13,0,13,13,2,0,0,2,0,0,0,0,0,0.9,0,0,1.5,0,0,89.06,13,13,37.94,13,13,36.52,13,13,34.52,13,13,35.51,13,13
19570201,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,1.2,0,0,3.7,0,0,84.02,0,0,48.92,0,0,36.52,0,0,34.88,0,0,35.69,0,0
19570301,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,2,0,0,1.1,0,0,4.5,0,0,87.08,0,0,42.08,0,0,36.45,0,0,34.56,0,0,35.51,0,0
19570401,1,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,2,0,0,4.9,0,0,91.04,0,0,53.96,0,0,36.86,0,0,35.55,0,0,36.19,0,0
19570601,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,3,0,0,1,0,0,1.9,0,0,4.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19570701,14,5,2,0,5,2,0,5,2,11,0,0,7,0,0,5,0,0,1.9,0,0,8.7,0,0,96.08,5,2,69.98,5,2,37.8,5,2,36.03,5,2,36.91,5,2
19570801,11,1,1,0,1,1,0,1,1,13,0,0,5,0,0,1,0,0,1.7,0,0,6.6,0,0,96.08,1,1,64.94,1,1,37.72,1,1,36.16,1,1,36.93,1,1
19571001,0,23,23,0,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.02,23,23,48.92,23,23,36.37,23,23,34.48,23,23,35.44,23,23
19571101,0,0,0,0,0,0,0,7,7,5,0,0,1,0,0,0,0,0,0.6,0,0,1.8,0,0,87.08,0,0,50,7,7,36.66,0,0,34.93,7,7,35.78,7,7
19571201,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,1,0,0,1.8,0,0,3.2,0,0,80.06,0,0,26.06,0,0,35.83,0,0,33.87,0,0,34.86,0,0
19580101,0,0,0,0,0,0,2,0,0,6,0,0,4,0,0,3,0,0,1.4,0,0,5.3,0,0,77,0,0,30.02,0,0,35.31,0,0,33.48,0,0,34.39,0,0
19580201,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,84.02,0,0,30.02,0,0,35.33,0,0,33.26,0,0,34.3,0,0
19580801,17,6,6,0,6,6,0,6,6,7,0,0,2,0,0,1,0,0,2,0,0,3.8,0,0,95,6,6,69.98,6,6,37.85,6,6,36.14,6,6,36.99,6,6
19580901,12,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,1.7,0,0,4.2,0,0,93.02,0,0,69.98,0,0,37.72,0,0,36.18,0,0,36.95,0,0
19581001,5,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,3.1,0,0,7.2,0,0,95,0,0,51.08,0,0,37.08,0,0,35.31,0,0,36.19,0,0
19581101,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,1,0,0,3.9,0,0,87.98,0,0,51.98,0,0,36.95,0,0,35.02,0,0,35.98,0,0
19581201,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.4,0,0,3.4,0,0,78.98,0,0,39.92,0,0,36.09,0,0,34.12,0,0,35.11,0,0
19590101,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,1,0,0,1.3,0,0,2.9,0,0,84.92,0,0,30.92,0,0,35.94,0,0,33.94,0,0,34.93,0,0
19590201,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,1.3,0,0,4.3,0,0,87.08,0,0,48.92,0,0,36.66,0,0,34.93,0,0,35.8,0,0
19590301,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,3,0,0,1.3,0,0,6.4,0,0,87.98,0,0,39.02,0,0,36.3,0,0,34.48,0,0,35.4,0,0
19590401,2,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0.9,0,0,3.5,0,0,89.96,0,0,46.04,0,0,36.9,0,0,35.1,0,0,36,0,0
19590501,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1.2,0,0,3.8,0,0,91.04,0,0,57.92,0,0,37.36,0,0,35.65,0,0,36.52,0,0
19590601,14,0,0,0,0,0,0,0,0,9,0,0,6,0,0,3,0,0,3.1,0,0,8.3,0,0,93.02,0,0,66.92,0,0,37.62,0,0,35.96,0,0,36.79,0,0
19590701,21,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1.1,0,0,1.9,0,0,95,0,0,66.92,0,0,37.81,0,0,36.1,0,0,36.97,0,0
19590801,20,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0.9,0,0,3.8,0,0,93.92,0,0,68,0,0,37.81,0,0,36.05,0,0,36.93,0,0
19590901,8,0,0,0,0,0,0,0,0,14,0,0,5,0,0,1,0,0,2.1,0,0,7.9,0,0,93.02,0,0,62.96,0,0,37.6,0,0,35.92,0,0,36.75,0,0
19591001,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,2.2,0,0,6,0,0,96.08,0,0,53.96,0,0,37.51,0,0,35.87,0,0,36.68,0,0
19591101,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,1.4,0,0,4.1,0,0,86,0,0,37.94,0,0,36.75,0,0,35.02,0,0,35.89,0,0
19591201,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1.1,0,0,1.8,0,0,82.94,0,0,35.96,0,0,36.1,0,0,34.07,0,0,35.1,0,0
19600101,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,89.06,0,0,30.02,0,0,36.3,0,0,33.94,0,0,35.11,0,0
19600201,-9999,0,0,-9999,0,0,-9999,0,0,9,0,0,3,0,0,2,0,0,2,0,0,5.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
19600301,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,2.6,0,0,4.6,0,0,89.06,0,0,35.96,0,0,36.16,0,0,34.07,0,0,35.11,0,0
19600401,2,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.8,0,0,1.8,0,0,91.04,0,0,48.92,0,0,37.02,0,0,35.19,0,0,36.1,0,0
19600501,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,3.3,0,0,7,0,0,93.02,0,0,51.08,0,0,37.27,0,0,35.2,0,0,36.25,0,0
19600601,9,0,0,0,0,0,0,0,0,11,0,0,6,0,0,3,0,0,1.5,0,0,6.2,0,0,91.94,0,0,62.06,0,0,37.56,0,0,35.91,0,0,36.73,0,0
19600701,24,0,0,0,0,0,0,0,0,15,0,0,6,0,0,3,0,0,3.1,0,0,11.6,0,0,95,0,0,69.08,0,0,37.89,0,0,36.14,0,0,37.02,0,0
19600801,21,0,0,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,1.6,0,0,6.8,0,0,95,0,0,66.92,0,0,37.87,0,0,36.14,0,0,37,0,0
19600901,4,0,0,0,0,0,0,0,0,14,0,0,7,0,0,6,0,0,3,0,0,13,0,0,93.02,0,0,66.92,0,0,37.49,0,0,36.07,0,0,36.79,0,0
19601001,3,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,1.6,0,0,4.3,0,0,91.04,0,0,60.08,0,0,37.26,0,0,35.73,0,0,36.48,0,0
19601101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.7,0,0,84.02,0,0,50,0,0,36.84,0,0,35.06,0,0,35.96,0,0
19601201,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0.5,0,0,0.6,0,0,80.06,0,0,30.02,0,0,35.91,0,0,33.62,0,0,34.75,0,0
19610101,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,3,0,0,3.5,0,0,82.94,0,0,28.04,0,0,35.89,0,0,33.71,0,0,34.81,0,0
19610201,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6,0,0,0.6,0,0,89.96,0,0,39.02,0,0,36.32,0,0,34.29,0,0,35.29,0,0
19610301,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1.1,0,0,2.3,0,0,91.94,0,0,39.92,0,0,37.04,0,0,34.77,0,0,35.91,0,0
19610401,4,0,0,0,0,0,0,1,1,5,0,0,1,0,0,1,0,0,1.8,0,0,2.9,0,0,93.02,0,0,46.04,1,1,37.04,0,0,34.7,1,1,35.85,1,1
19610501,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,2.5,0,0,5.4,0,0,95,0,0,55.94,0,0,37.38,0,0,35.44,0,0,36.41,0,0
19610601,12,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,0,0,1.8,0,0,5.1,0,0,96.98,0,0,62.06,0,0,37.69,0,0,35.74,0,0,36.72,0,0
19610701,23,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,2.5,0,0,6.5,0,0,98.06,0,0,68,0,0,37.87,0,0,36.07,0,0,36.97,0,0
19610801,20,0,0,0,0,0,0,0,0,9,0,0,4,0,0,2,0,0,1.8,0,0,5.8,0,0,96.98,0,0,69.98,0,0,37.81,0,0,36.12,0,0,36.97,0,0
19610901,6,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,3.5,0,0,5.5,0,0,96.98,0,0,69.08,0,0,37.6,0,0,36.07,0,0,36.82,0,0
19611001,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.6,0,0,1.4,0,0,93.02,0,0,46.94,0,0,37.11,0,0,35.53,0,0,36.32,0,0
19611101,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1.1,0,0,2.1,0,0,86,0,0,46.04,0,0,36.81,0,0,34.88,0,0,35.85,0,0
19611201,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,89.06,1,1,28.04,0,0,36.45,1,1,34.27,0,0,35.35,1,1
19620101,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0.3,0,0,1.1,0,0,84.92,0,0,30.92,0,0,36.27,0,0,34.09,0,0,35.17,0,0
19620201,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,1,0,0,91.94,0,0,42.08,0,0,36.86,0,0,34.47,0,0,35.67,0,0
19620301,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1.3,0,0,2.6,0,0,89.96,0,0,35.06,0,0,36.63,0,0,34.39,0,0,35.51,0,0
19620401,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.5,0,0,1.6,0,0,86,0,0,44.06,0,0,36.86,0,0,34.83,0,0,35.83,0,0
19620501,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,0.8,0,0,95,0,0,59,0,0,37.54,0,0,35.53,0,0,36.54,0,0
19620601,9,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0.7,0,0,3.5,0,0,95,0,0,66.02,0,0,37.65,0,0,35.91,0,0,36.79,0,0
19620701,28,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,2.8,0,0,9.5,0,0,96.98,0,0,69.08,0,0,38.07,0,0,36.07,0,0,37.06,0,0
19620801,21,0,0,0,0,0,0,0,0,13,0,0,8,0,0,5,0,0,2.4,0,0,10.5,0,0,96.08,0,0,69.98,0,0,37.89,0,0,36.16,0,0,37.02,0,0
19620901,15,0,0,0,0,0,0,0,0,9,0,0,5,0,0,4,0,0,3.4,0,0,9.4,0,0,95,0,0,64.94,0,0,37.69,0,0,36.05,0,0,36.86,0,0
19621001,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,1,0,0,91.94,0,0,48.92,0,0,37.24,0,0,35.37,0,0,36.3,0,0
19621101,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1.9,0,0,3.1,0,0,86,0,0,41,0,0,36.3,0,0,34.2,0,0,35.26,0,0
19621201,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0.8,0,0,84.02,0,0,21.92,0,0,35.85,0,0,33.53,0,0,34.68,0,0
19630101,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.8,0,0,2.2,0,0,84.92,0,0,35.06,0,0,36.14,0,0,33.87,0,0,35.01,0,0
19630201,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,2,0,0,3.6,0,0,7.2,0,0,82.04,0,0,35.96,0,0,35.89,0,0,33.69,0,0,34.79,0,0
19630301,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1.1,0,0,2.3,0,0,91.04,0,0,39.92,0,0,36.86,0,0,34.72,0,0,35.78,0,0
19630401,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,93.02,0,0,46.94,0,0,37.33,0,0,34.92,0,0,36.12,0,0
19630501,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,1.5,0,0,4.8,0,0,96.98,0,0,48.92,0,0,37.35,0,0,35.33,0,0,36.34,0,0
19630601,10,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,1.7,0,0,5.3,0,0,98.06,0,0,62.06,0,0,37.65,0,0,35.82,0,0,36.73,0,0
19630701,22,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,0,0,1.4,0,0,4.4,0,0,98.06,0,0,68,0,0,37.92,0,0,36.07,0,0,36.99,0,0
19630801,26,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,1.4,0,0,2.7,0,0,98.96,0,0,69.08,0,0,37.94,0,0,36.07,0,0,37,0,0
19630901,12,0,0,0,0,0,0,0,0,10,0,0,8,0,0,4,0,0,5.6,0,0,14.1,0,0,95,0,0,62.06,0,0,37.53,0,0,36,0,0,36.77,0,0
19631001,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0.6,0,0,2.2,0,0,89.06,0,0,48.02,0,0,37.09,0,0,35.28,0,0,36.19,0,0
19631101,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,4.6,0,0,9.7,0,0,84.02,0,0,39.92,0,0,36.45,0,0,34.59,0,0,35.53,0,0
19631201,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.8,0,0,2.1,0,0,82.94,0,0,33.08,0,0,35.78,0,0,33.6,0,0,34.7,0,0
19640101,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,1,0,0,1.4,0,0,2.9,0,0,82.94,0,0,28.04,0,0,35.85,0,0,34,0,0,34.92,0,0
19640201,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,1,0,0,1.1,0,0,5.6,0,0,80.96,0,0,37.94,0,0,35.76,0,0,33.71,0,0,34.74,0,0
19640301,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.8,0,0,2.1,0,0,89.96,0,0,39.92,0,0,36.77,0,0,34.68,0,0,35.73,0,0
19640401,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,0,0.4,0,0,93.02,0,0,42.98,0,0,37.17,0,0,35.08,0,0,36.12,0,0
19640501,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,1.9,0,0,4.7,0,0,91.94,0,0,57.02,0,0,37.27,0,0,35.35,0,0,36.3,0,0
19640601,17,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0.6,0,0,3.3,0,0,96.98,0,0,68,0,0,37.78,0,0,35.91,0,0,36.84,0,0
19640701,22,0,0,0,0,0,0,0,0,9,0,0,4,0,0,1,0,0,2,0,0,6,0,0,98.96,0,0,66.92,0,0,37.9,0,0,36.03,0,0,36.97,0,0
19640801,20,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0,5.2,0,0,12.1,0,0,100.04,0,0,64.94,0,0,37.87,0,0,36.12,0,0,36.99,0,0
19640901,2,0,0,0,0,0,0,0,0,10,0,0,4,0,0,1,0,0,1.6,0,0,5.5,0,0,96.08,0,0,66.02,0,0,37.42,0,0,36.12,0,0,36.77,0,0
19641001,2,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,1.5,0,0,3.7,0,0,93.02,0,0,50,0,0,36.77,0,0,35.04,0,0,35.92,0,0
19641101,0,0,0,0,0,0,0,8,8,4,0,0,3,0,0,0,0,0,0.6,0,0,2.4,0,0,84.92,0,0,48.02,8,8,36.61,0,0,34.75,8,8,35.69,8,8
19641201,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.4,0,0,1.9,0,0,84.92,0,0,35.06,0,0,36.21,0,0,34.43,0,0,35.33,0,0
19650101,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.7,0,0,87.98,0,0,30.02,0,0,35.91,0,0,33.71,0,0,34.81,0,0
19650201,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,1,0,0,1.4,0,0,2.8,0,0,84.92,0,0,32,0,0,36.21,0,0,34.11,0,0,35.15,0,0
19650301,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0,1.6,0,0,3.9,0,0,89.96,0,0,37.94,0,0,36.41,0,0,34.41,0,0,35.4,0,0
19650401,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.2,0,0,0.7,0,0,91.94,0,0,51.08,0,0,36.97,0,0,34.97,0,0,35.98,0,0
19650501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,87.98,0,0,53.96,0,0,37.08,0,0,35.17,0,0,36.12,0,0
19650601,5,0,0,0,0,0,0,1,1,10,0,0,5,0,0,3,0,0,1.5,0,0,6.5,0,0,91.94,0,0,60.08,1,1,37.38,0,0,35.76,1,1,36.57,1,1
19650701,9,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0.9,0,0,2.6,0,0,93.02,0,0,66.02,0,0,37.63,0,0,35.78,0,0,36.72,0,0
19650801,12,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0.9,0,0,3.5,0,0,93.02,0,0,64.94,0,0,37.71,0,0,35.91,0,0,36.81,0,0
19650901,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0.5,0,0,3.1,0,0,89.96,0,0,66.02,0,0,37.4,0,0,36.09,0,0,36.75,0,0
19651001,2,0,0,0,0,0,0,0,0,12,0,0,2,0,0,1,0,0,1.4,0,0,4.6,0,0,91.94,0,0,55.94,0,0,36.97,0,0,35.4,0,0,36.19,0,0
19651101,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1.5,0,0,2.2,0,0,82.04,0,0,44.96,0,0,36.37,0,0,34.92,0,0,35.64,0,0
19651201,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.9,0,0,1.9,0,0,82.94,0,0,35.06,0,0,36.07,0,0,34.03,0,0,35.04,0,0
