Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,086071,2000,02,33.4,Y
IDCJAC0001,086071,2000,03,25.4,Y
IDCJAC0001,086071,2000,04,47.0,Y
IDCJAC0001,086071,2000,05,91.0,Y
IDCJAC0001,086071,2000,06,42.0,Y
IDCJAC0001,086071,2000,07,46.8,Y
IDCJAC0001,086071,2000,08,49.2,Y
IDCJAC0001,086071,2000,09,81.6,Y
IDCJAC0001,086071,2000,10,105.8,Y
IDCJAC0001,086071,2000,11,34.8,Y
IDCJAC0001,086071,2000,12,34.6,Y
IDCJAC0001,086071,2001,01,11.8,Y
IDCJAC0001,086071,2001,02,11.6,Y
IDCJAC0001,086071,2001,03,86.6,Y
IDCJAC0001,086071,2001,04,125.6,Y
IDCJAC0001,086071,2001,05,14.6,Y
IDCJAC0001,086071,2001,06,59.8,Y
IDCJAC0001,086071,2001,07,12.4,Y
IDCJAC0001,086071,2001,08,49.0,Y
IDCJAC0001,086071,2001,09,39.4,Y
IDCJAC0001,086071,2001,10,70.2,Y
IDCJAC0001,086071,2001,11,74.8,Y
IDCJAC0001,086071,2001,12,49.4,Y
IDCJAC0001,086071,2002,01,38.2,Y
IDCJAC0001,086071,2002,02,68.0,Y
IDCJAC0001,086071,2002,03,21.0,Y
IDCJAC0001,086071,2002,04,39.4,Y
IDCJAC0001,086071,2002,05,36.8,Y
IDCJAC0001,086071,2002,06,27.2,Y
IDCJAC0001,086071,2002,07,19.6,Y
IDCJAC0001,086071,2002,08,35.6,Y
IDCJAC0001,086071,2002,09,39.2,Y
IDCJAC0001,086071,2002,10,34.2,Y
IDCJAC0001,086071,2002,11,25.4,Y
IDCJAC0001,086071,2002,12,12.0,Y
IDCJAC0001,086071,2003,01,10.6,Y
IDCJAC0001,086071,2003,02,20.0,Y
IDCJAC0001,086071,2003,03,22.6,Y
IDCJAC0001,086071,2003,04,73.2,Y
IDCJAC0001,086071,2003,05,23.6,Y
IDCJAC0001,086071,2003,06,35.2,Y
IDCJAC0001,086071,2003,07,68.0,Y
IDCJAC0001,086071,2003,08,49.4,Y
IDCJAC0001,086071,2003,09,29.2,Y
IDCJAC0001,086071,2003,10,70.8,Y
IDCJAC0001,086071,2003,11,19.2,Y
IDCJAC0001,086071,2003,12,71.2,Y
IDCJAC0001,086071,2004,01,63.2,Y
IDCJAC0001,086071,2004,02,13.0,Y
IDCJAC0001,086071,2004,03,14.8,Y
IDCJAC0001,086071,2004,04,51.8,Y
IDCJAC0001,086071,2004,05,29.2,Y
IDCJAC0001,086071,2004,06,38.2,Y
IDCJAC0001,086071,2004,07,27.6,Y
IDCJAC0001,086071,2004,08,72.2,Y
IDCJAC0001,086071,2004,09,65.0,Y
IDCJAC0001,086071,2004,10,64.8,Y
IDCJAC0001,086071,2004,11,123.4,Y
IDCJAC0001,086071,2004,12,59.0,Y
IDCJAC0001,086071,2005,01,23.8,Y
IDCJAC0001,086071,2005,02,167.4,Y
IDCJAC0001,086071,2005,03,8.6,Y
IDCJAC0001,086071,2005,04,30.6,Y
IDCJAC0001,086071,2005,05,10.6,Y
IDCJAC0001,086071,2005,06,42.6,Y
IDCJAC0001,086071,2005,07,25.2,Y
IDCJAC0001,086071,2005,08,59.4,Y
IDCJAC0001,086071,2005,09,41.0,Y
IDCJAC0001,086071,2005,10,41.6,Y
IDCJAC0001,086071,2005,11,57.6,Y
IDCJAC0001,086071,2005,12,81.6,Y
IDCJAC0001,086071,2006,01,54.2,Y
IDCJAC0001,086071,2006,02,72.4,Y
IDCJAC0001,086071,2006,03,16.0,Y
IDCJAC0001,086071,2006,04,45.0,Y
IDCJAC0001,086071,2006,05,67.0,Y
IDCJAC0001,086071,2006,06,8.8,Y
IDCJAC0001,086071,2006,07,51.6,Y
IDCJAC0001,086071,2006,08,34.4,Y
IDCJAC0001,086071,2006,09,36.6,Y
IDCJAC0001,086071,2006,10,9.2,Y
IDCJAC0001,086071,2006,11,24.8,Y
IDCJAC0001,086071,2006,12,18.4,Y
IDCJAC0001,086071,2007,01,33.4,Y
IDCJAC0001,086071,2007,02,13.2,Y
IDCJAC0001,086071,2007,03,42.2,Y
IDCJAC0001,086071,2007,04,23.0,Y
IDCJAC0001,086071,2007,05,38.8,Y
IDCJAC0001,086071,2007,06,46.8,Y
IDCJAC0001,086071,2007,07,62.6,Y
IDCJAC0001,086071,2007,08,15.0,Y
IDCJAC0001,086071,2007,09,18.6,Y
IDCJAC0001,086071,2007,10,17.4,Y
IDCJAC0001,086071,2007,11,66.2,Y
IDCJAC0001,086071,2007,12,71.2,Y
IDCJAC0001,086071,2008,01,32.8,Y
IDCJAC0001,086071,2008,02,24.6,Y
IDCJAC0001,086071,2008,03,70.8,Y
IDCJAC0001,086071,2008,04,16.4,Y
IDCJAC0001,086071,2008,05,44.0,Y
IDCJAC0001,086071,2008,06,14.4,Y
IDCJAC0001,086071,2008,07,44.4,Y
IDCJAC0001,086071,2008,08,44.8,Y
IDCJAC0001,086071,2008,09,12.0,Y
IDCJAC0001,086071,2008,10,14.2,Y
IDCJAC0001,086071,2008,11,54.2,Y
IDCJAC0001,086071,2008,12,76.8,Y
IDCJAC0001,086071,2009,01,0.8,Y
IDCJAC0001,086071,2009,02,3.0,Y
IDCJAC0001,086071,2009,03,47.6,Y
IDCJAC0001,086071,2009,04,39.2,Y
IDCJAC0001,086071,2009,05,10.6,Y
IDCJAC0001,086071,2009,06,25.8,Y
IDCJAC0001,086071,2009,07,39.6,Y
IDCJAC0001,086071,2009,08,41.2,Y
IDCJAC0001,086071,2009,09,71.2,Y
IDCJAC0001,086071,2009,10,22.0,Y
IDCJAC0001,086071,2009,11,103.6,Y
IDCJAC0001,086071,2009,12,60.2,Y
IDCJAC0001,086071,2010,01,25.6,Y
IDCJAC0001,086071,2010,02,62.8,Y
IDCJAC0001,086071,2010,03,84.8,Y
IDCJAC0001,086071,2010,04,21.4,Y
IDCJAC0001,086071,2010,05,25.0,Y
IDCJAC0001,086071,2010,06,63.4,Y
IDCJAC0001,086071,2010,07,30.8,Y
IDCJAC0001,086071,2010,08,68.2,Y
IDCJAC0001,086071,2010,09,53.0,Y
IDCJAC0001,086071,2010,10,144.8,Y
IDCJAC0001,086071,2010,11,115.2,Y
IDCJAC0001,086071,2010,12,85.6,Y
IDCJAC0001,086071,2011,01,89.6,Y
IDCJAC0001,086071,2011,02,131.4,Y
IDCJAC0001,086071,2011,03,30.4,Y
IDCJAC0001,086071,2011,04,99.6,Y
IDCJAC0001,086071,2011,05,68.4,N
IDCJAC0001,086071,2011,06,32.4,Y
IDCJAC0001,086071,2011,07,37.4,Y
IDCJAC0001,086071,2011,08,19.0,Y
IDCJAC0001,086071,2011,09,72.0,Y
IDCJAC0001,086071,2011,10,63.2,Y
IDCJAC0001,086071,2011,11,108.8,Y
IDCJAC0001,086071,2011,12,80.2,Y
IDCJAC0001,086071,2012,01,29.4,Y
IDCJAC0001,086071,2012,02,59.8,Y
IDCJAC0001,086071,2012,03,59.0,Y
IDCJAC0001,086071,2012,04,50.6,Y
IDCJAC0001,086071,2012,05,82.6,Y
IDCJAC0001,086071,2012,06,72.4,Y
IDCJAC0001,086071,2012,07,59.0,Y
IDCJAC0001,086071,2012,08,52.8,Y
IDCJAC0001,086071,2012,09,39.2,Y
IDCJAC0001,086071,2012,10,29.2,Y
IDCJAC0001,086071,2012,11,37.2,Y
IDCJAC0001,086071,2012,12,30.0,Y
IDCJAC0001,086071,2013,01,7.6,Y
IDCJAC0001,086071,2013,02,66.4,Y
IDCJAC0001,086071,2013,03,41.4,Y
IDCJAC0001,086071,2013,04,28.0,Y
IDCJAC0001,086071,2013,05,38.0,Y
IDCJAC0001,086071,2013,06,99.8,Y
IDCJAC0001,086071,2013,07,62.4,Y
IDCJAC0001,086071,2013,08,58.6,Y
IDCJAC0001,086071,2013,09,87.2,Y
IDCJAC0001,086071,2013,10,51.4,Y
IDCJAC0001,086071,2013,11,59.2,Y
IDCJAC0001,086071,2013,12,41.0,Y
IDCJAC0001,086071,2014,01,13.6,N
IDCJAC0001,086071,2014,02,25.6,Y
IDCJAC0001,086071,2014,03,26.2,N
IDCJAC0001,086071,2014,04,76.8,Y
IDCJAC0001,086071,2014,05,35.2,Y
IDCJAC0001,086071,2014,06,53.4,Y
IDCJAC0001,086071,2014,07,19.0,Y
IDCJAC0001,086071,2014,08,37.2,Y
IDCJAC0001,086071,2014,09,34.2,Y
IDCJAC0001,086071,2014,10,52.2,N
IDCJAC0001,086071,2014,11,59.6,N
IDCJAC0001,086071,2014,12,39.8,N
IDCJAC0001,086071,2015,01,5.6,N
